user_id,business_name,business_type,industry,annual_revenue,employee_count,credit_limit
1916,Business 1916,Manufacturer,Technology,5407180.883598026,766,40269.517173621265
1917,Business 1917,Service Provider,Manufacturing,5505199.719583771,578,64599.0669581995
1918,Business 1918,Service Provider,Manufacturing,3481445.260255577,766,34286.17408646588
1919,Business 1919,Government,Technology,7128853.811371924,936,92011.68402913806
1920,Business 1920,Government,Healthcare,5282183.951975995,975,86876.44142646658
1921,Business 1921,Service Provider,Finance,6217634.965434002,354,99189.48294119838
1922,Business 1922,Government,Manufacturing,4119815.645087338,966,25363.004947238696
1923,Business 1923,Government,Finance,6419565.527514923,34,86439.91198696937
1924,Business 1924,Retailer,Technology,8734193.853487104,714,83673.55723135587
1925,Business 1925,Government,Manufacturing,4041723.904374929,759,77952.61021021582
1926,Business 1926,Manufacturer,Technology,9871530.663813207,576,87131.48026337234
1927,Business 1927,Retailer,Retail,9474651.955974158,325,44166.112869148325
1928,Business 1928,Retailer,Manufacturing,2173294.5444221627,152,39637.39388271808
1929,Business 1929,Manufacturer,Manufacturing,3064204.6091418774,420,92955.35182064383
1930,Business 1930,Retailer,Retail,3576504.3359077405,375,62253.73154313004
1931,Business 1931,Service Provider,Retail,3422395.2583378716,376,10208.539467109347
1932,Business 1932,Manufacturer,Healthcare,8345319.298306851,31,38991.655365841165
1933,Business 1933,Distributor,Healthcare,5708003.814823838,333,21355.737033527817
1934,Business 1934,Retailer,Finance,7351598.2410717625,642,89675.44117932404
1935,Business 1935,Government,Finance,4139084.204142989,470,48607.93936082297
1936,Business 1936,Distributor,Healthcare,6289028.569478724,908,43180.12282844655
1937,Business 1937,Retailer,Manufacturing,8003663.747668841,802,39218.91334060425
1938,Business 1938,Distributor,Healthcare,3833074.786045399,757,60213.06239381502
1939,Business 1939,Service Provider,Finance,3943111.727818446,116,15240.2013312714
1940,Business 1940,Manufacturer,Finance,7615768.140325702,18,69868.83810124552
1941,Business 1941,Service Provider,Finance,6971205.81933527,342,84071.78156633938
1942,Business 1942,Government,Retail,6865142.441391254,655,80198.71558966157
1943,Business 1943,Distributor,Technology,9318561.345067415,510,95588.16367509672
1944,Business 1944,Government,Retail,6243964.255117948,243,67421.90474542505
1945,Business 1945,Manufacturer,Finance,3250947.383973569,159,20219.155610141475
1946,Business 1946,Manufacturer,Technology,7182307.699819307,663,93542.77483432167
1947,Business 1947,Government,Healthcare,3510589.3987257075,43,98240.661667704
1948,Business 1948,Government,Technology,1457489.838538606,330,80740.95570531573
1949,Business 1949,Retailer,Manufacturing,6650237.758573167,536,98001.59013661022
1950,Business 1950,Government,Healthcare,2185133.758464537,129,83812.81461767844
1951,Business 1951,Retailer,Manufacturing,9204725.259312969,87,58410.504809099766
1952,Business 1952,Manufacturer,Technology,9005591.834124042,805,98062.18607747523
1953,Business 1953,Government,Finance,1155839.0294254762,372,89019.64749233684
1954,Business 1954,Retailer,Healthcare,6480199.334566578,449,38977.38461328129
1955,Business 1955,Government,Retail,7196493.823812164,778,69539.0871439802
1956,Business 1956,Manufacturer,Retail,1496497.0400171527,680,14616.719044456771
1957,Business 1957,Service Provider,Manufacturing,4432110.440300456,268,28132.07157288407
1958,Business 1958,Manufacturer,Technology,4021716.7357497155,604,98607.01655043867
1959,Business 1959,Government,Finance,9864992.70333609,133,69804.84531451152
1960,Business 1960,Service Provider,Technology,3099035.4727170398,243,40562.38008478675
1961,Business 1961,Service Provider,Healthcare,3639569.281769134,41,71938.5130335452
1962,Business 1962,Government,Finance,6082773.726531235,540,96854.82786656437
1963,Business 1963,Distributor,Healthcare,3146915.7562719123,89,57748.90477457302
1964,Business 1964,Distributor,Retail,3952888.695996956,872,51524.16732569128
1965,Business 1965,Retailer,Finance,3094364.670572523,256,58975.26354159411
1966,Business 1966,Retailer,Technology,9913161.687997328,550,73112.30432529285
1967,Business 1967,Retailer,Manufacturing,4619550.910538261,885,44359.248825190094
1968,Business 1968,Government,Technology,8725510.864613902,969,30796.7574171998
1969,Business 1969,Manufacturer,Retail,6645311.987959535,690,96933.42688320338
1970,Business 1970,Government,Healthcare,8037487.157683141,575,41773.55609351181
1971,Business 1971,Distributor,Healthcare,7108928.285280895,108,87620.67139689032
1972,Business 1972,Distributor,Finance,6955308.439381134,409,18640.3877411793
1973,Business 1973,Service Provider,Retail,2188933.1508797547,153,68311.0347024446
1974,Business 1974,Government,Technology,8878788.012023069,976,23481.352988561568
1975,Business 1975,Manufacturer,Manufacturing,542611.7935575515,177,54541.451307733085
1976,Business 1976,Distributor,Finance,7231788.581314545,160,41945.237223523465
1977,Business 1977,Retailer,Technology,9680117.613163104,740,80860.52901616109
1978,Business 1978,Service Provider,Healthcare,9706022.871811599,385,65525.34949495515
1979,Business 1979,Government,Manufacturing,9285466.790073821,787,61951.984531955495
1980,Business 1980,Government,Healthcare,4825675.937006204,222,50775.75887407331
1981,Business 1981,Service Provider,Technology,1755708.8645289664,960,11143.289187824661
1982,Business 1982,Distributor,Technology,1719960.071084756,517,45220.68961759635
1983,Business 1983,Manufacturer,Manufacturing,3248682.2566546905,431,25475.124062577343
1984,Business 1984,Retailer,Retail,4492579.976818269,47,71151.4205848999
1985,Business 1985,Service Provider,Manufacturing,2063755.079301268,454,19268.59674300067
1986,Business 1986,Manufacturer,Manufacturing,1410684.4277525463,894,23074.87739945706
1987,Business 1987,Manufacturer,Technology,8564648.02475214,963,70954.2290021681
1988,Business 1988,Retailer,Manufacturing,4613610.6733432785,680,37371.514885532975
1989,Business 1989,Government,Manufacturing,8497831.802405562,510,51854.78020619787
1990,Business 1990,Manufacturer,Manufacturing,7145981.601268375,653,58579.03299047641
1991,Business 1991,Service Provider,Technology,1245121.1112159586,690,90351.1455294894
1992,Business 1992,Distributor,Healthcare,549150.2155615906,750,12916.42958550308
1993,Business 1993,Government,Finance,101963.79119773919,544,47943.90626299275
1994,Business 1994,Retailer,Finance,410825.85161254887,682,59811.148492477
1995,Business 1995,Government,Retail,7408369.396389319,667,51853.59176285303
1996,Business 1996,Government,Manufacturing,1090511.0107457591,140,22703.92378945188
1997,Business 1997,Service Provider,Retail,7406805.519478241,841,79582.00859630587
1998,Business 1998,Distributor,Retail,2805154.0230092444,804,85762.4586763786
1999,Business 1999,Distributor,Manufacturing,2340345.239464467,523,72323.24228396798
2000,Business 2000,Retailer,Healthcare,300316.16204765614,46,32681.183446403753
